,week 1,week 2,week 3,week 4,week 5,week 6,week 7,week 8,week 9,week 10,week 11,week 12,week 13,week 14,week 15,week 16,week 17,week 18,week 19,week 20,week 21,week 22,week 23,week 24,week 25,week 26,week 27,week 28,week 29,week 30
223,718172BM0,05348EAU3,911312BL9,418056AX5,189054AU3,664397AM8,911312BL9,959802AY5,911312BL9,124857AP8,931142DU4,437076BC5,478160CJ1,31847RAF9,37045XAS5,857477AN3,29444UBC9,808513AY1,35137LAG0,316773CY4,124857AP8,07330NAT2,14913Q2L2,256746AF5,00287YBZ1,911312BL9,857477AN3,808513AY1,00817YAQ1,31847RAF9
224,35671DBL8,00817YAQ1,68389XBS3,70109HAL9,257375AH8,10112RAZ7,369550AY4,037833DF4,369550AY4,37045XAS5,37045XCF1,907818DR6,11134LAP4,001055AM4,664397AM8,24422EVC0,418056AX5,06406HCS6,316773CX6,78486QAD3,11134LAP4,257375AH8,14912L5X5,58933YAF2,14912L6G1,369550AY4,24422EVC0,06406HCS6,14149YBA5,74456QBK1
225,001055AM4,68389XBS3,369550AY4,00287YBZ1,075887BF5,907818DY1,281020AQ0,664397AM8,281020AQ0,96950FAQ7,24422EUA5,29379VBB8,666807BM3,74456QBK1,666807BM3,959802AY5,70109HAL9,91159HHV5,14040HCA1,50540RAQ5,478160CJ1,189054AU3,14913Q2S7,46625HRL6,896239AA8,281020AQ0,959802AY5,91159HHV5,05329WAN2,14149YBA5
226,31847RAF9,05329WAN2,05329WAN2,14912L6G1,931142DV2,124857AP8,427866BC1,124857AP8,23283PAQ7,10112RAZ7,36962G6S8,615369AC9,036752AJ2,25470DBC2,11134LAP4,037833DF4,00287YBZ1,594918BX1,91159HHG8,92277GAE7,666807BM3,075887BF5,149123CC3,61747YDU6,209111FE8,23283PAQ7,037833DF4,594918BX1,68389XBS3,05348EAU3
227,21036PAN8,369550AY4,281020AQ0,896239AA8,976656CL0,96950FAQ7,257375AN5,96950FAQ7,257375AN5,907818DY1,06051GEU9,370334BT0,92277GAT4,00817YAQ1,478160CJ1,124857AP8,14912L6G1,037833CG3,02209SAS2,824348BD7,92277GAT4,931142DV2,14913Q2V0,49271VAG5,012725AC1,257375AN5,664397AM8,037833CG3,911312BL9,25470DBC2
228,05348EAU3,911312BL9,257375AN5,461070AL8,857477AN3,37045XAS5,931427AH1,10112RAZ7,427866BC1,666807BM3,037833DE7,38141GXE9,90331HPL1,14149YBA5,036752AJ2,37045XAS5,012725AC1,459200HU8,46625HJT8,40414LAM1,036752AJ2,976656CL0,14912L6C0,341081FJ1,126650CS7,427866BC1,124857AP8,459200HU8,369550AY4,00817YAQ1
229,74456QBK1,23283PAQ7,427866BC1,012725AC1,24422EVC0,478160CJ1,29444UBC9,37045XAS5,931427AH1,11134LAP4,94973VBA4,025816CC1,06051GFM6,05348EAU3,92277GAT4,664397AM8,461070AL8,88579YBB6,501044CY5,00724FAC5,90331HPL1,858119BJ8,14913Q3B3,032654AH8,142339AG5,931427AH1,37045XAS5,88579YBB6,23283PAQ7,369550AY4
230,14149YBA5,257375AN5,931427AH1,209111FE8,959802AY5,666807BM3,418056AX5,478160CJ1,29444UBC9,478160CJ1,48128BAB7,02079KAB3,38148LAC0,369550AY4,90331HPL1,10112RAZ7,26441YAY3,91324PDM1,10112RAW4,375558AZ6,06051GFM6,857477AN3,14912L6G1,828807DD6,036752AC7,29444UBC9,96950FAQ7,91324PDM1,281020AQ0,911312BL9
231,00817YAQ1,281020AQ0,29444UBC9,126650CS7,037833DF4,036752AJ2,70109HAL9,11134LAP4,418056AX5,036752AJ2,115637AM2,20030NBJ9,46625HKC3,911312BL9,06051GFM6,96950FAQ7,036752AC7,615369AC9,494550BS4,49446RAU3,38148LAC0,24422EVC0,254010AD3,49446RAK5,50540RAV4,418056AX5,10112RAZ7,615369AC9,257375AN5,68389XBS3
232,25470DBC2,931427AH1,418056AX5,142339AG5,10112RAZ7,90331HPL1,00287YBZ1,666807BM3,70109HAL9,90331HPL1,969457BU3,452308AT6,316773CY4,68389XBS3,38148LAC0,666807BM3,142339AG5,370334BT0,828807CR6,14040HBG9,46625HKC3,959802AY5,14916RAC8,842400GL1,29736RAN0,70109HAL9,907818DY1,370334BT0,931427AH1,05329WAN2
233,911312BL9,29444UBC9,70109HAL9,036752AC7,664397AM8,06051GFM6,14912L6G1,036752AJ2,00287YBZ1,06051GFM6,740189AG0,883203BU4,78486QAD3,05329WAN2,46625HKC3,11134LAP4,29736RAN0,437076BC5,808513AY1,037833AZ3,316773CY4,037833DF4,14916RAF1,24422EUH0,023135AN6,00287YBZ1,478160CJ1,437076BC5,29444UBC9,281020AQ0
234,369550AY4,418056AX5,00287YBZ1,294429AQ8,37045XAS5,46625HKC3,012725AC1,92277GAT4,14912L6G1,38148LAC0,539830BG3,713448CM8,50540RAQ5,257375AN5,90331HMS9,478160CJ1,50540RAV4,29379VBB8,06406HCS6,58933YAR6,78486QAD3,96950FAQ7,20268JAA1,69353RFL7,025816BK4,14912L6G1,11134LAP4,29379VBB8,418056AX5,427866BC1
235,05329WAN2,70109HAL9,14912L6G1,29736RAN0,124857AP8,38148LAC0,896239AA8,06051GFM6,126650CS7,46625HKC3,11134LAM1,907818FA1,00724FAC5,281020AQ0,316773CY4,92277GAT4,294429AQ8,907818DR6,91159HHV5,594918BB9,40414LAM1,664397AM8,00440EAU1,907818EU8,49427RAM4,126650CS7,666807BM3,907818DR6,70109HAL9,23283PAQ7
236,68389XBS3,00287YBZ1,012725AC1,50540RAV4,96950FAQ7,90331HMS9,126650CS7,46625HKC3,012725AC1,90331HMS9,65339KAW0,38141GVM3,375558AZ6,23283PAQ7,78486QAD3,036752AJ2,023135AN6,38141GXE9,594918BX1,88579YBH3,92277GAE7,681936BD1,00440EAP2,959802AX7,075887BF5,012725AC1,92277GAT4,38141GXE9,00287YBZ1,257375AN5
237,281020AQ0,14912L6G1,126650CS7,023135AN6,666807BM3,316773CY4,26441YAY3,38148LAC0,209111FE8,316773CY4,49456BAM3,17275RAN2,92277GAE7,931427AH1,92277GAE7,90331HPL1,025816BK4,025816CC1,037833CG3,92343VEN0,50540RAQ5,10112RAZ7,00440EAR8,91324PDJ8,189054AU3,209111FE8,036752AJ2,025816CC1,14912L6G1,931427AH1
238,257375AN5,26441YAY3,26441YAY3,025816BK4,11134LAP4,78486QAD3,209111FE8,316773CY4,461070AL8,78486QAD3,615369AK1,96950FAM6,40414LAM1,29444UBC9,00724FAC5,06051GFM6,07330NAT2,02079KAB3,459200HU8,29379VBE2,375558AZ6,907818DY1,14987BAE3,278265AD5,257375AH8,461070AL8,90331HPL1,02079KAB3,461070AL8,29444UBC9
239,23283PAQ7,126650CS7,209111FE8,07330NAT2,478160CJ1,375558AZ6,461070AL8,78486QAD3,26441YAY3,824348BD7,38141GRD8,24422EUX5,49446RAU3,418056AX5,375558AZ6,46625HKC3,075887BF5,963320AR7,88579YBB6,20030NBL4,00724FAC5,37045XAS5,22822VAJ0,717081DH3,931142DV2,26441YAY3,06051GFM6,963320AR7,896239AA8,418056AX5
240,931427AH1,012725AC1,036752AC7,257375AH8,92277GAT4,50540RAQ5,036752AC7,375558AZ6,036752AC7,50540RAQ5,61744YAN8,58933YAU9,74005PBN3,70109HAL9,50540RAQ5,38148LAC0,189054AU3,20030NBJ9,02209SBB8,14448CAN4,49446RAU3,124857AP8,22822VAG6,45687AAJ1,976656CL0,036752AC7,46625HKC3,20030NBJ9,126650CS7,70109HAL9
241,29444UBC9,461070AL8,142339AG5,189054AU3,036752AJ2,00724FAC5,142339AG5,084659AD3,142339AG5,40414LAM1,949746SK8,369604BG7,14040HBG9,00287YBZ1,084659AD3,316773CY4,931142DV2,03040WAK1,91324PDM1,94974BGH7,74005PBN3,11134LAP4,127387AL2,020002AZ4,858119BJ8,142339AG5,38148LAC0,03040WAK1,012725AC1,00287YBZ1
242,418056AX5,209111FE8,50540RAV4,49427RAM4,90331HPL1,084659AD3,294429AQ8,40414LAM1,50540RAV4,92277GAE7,46625HJH4,19416QEG1,037833AZ3,14912L6G1,49446RAU3,78486QAD3,976656CL0,452308AT6,29379VBB8,69353REK0,14040HBG9,666807BM3,12513GBA6,14040HBD6,857477AN3,50540RAV4,90331HMS9,452308AT6,209111FE8,14912L6G1
243,70109HAL9,142339AG5,29736RAN0,075887BF5,06051GFM6,40414LAM1,50540RAV4,92277GAE7,294429AQ8,375558AZ6,808513AT2,907818DV7,58933YAR6,012725AC1,14040HBG9,50540RAQ5,857477AN3,713448CM8,907818DR6,06406HDA4,037833AZ3,478160CJ1,15089QAD6,00817YAV0,24422EVC0,294429AQ8,316773CY4,713448CM8,036752AC7,012725AC1
244,00287YBZ1,036752AC7,294429AQ8,931142DV2,38148LAC0,92277GAE7,29736RAN0,00724FAC5,29736RAN0,00724FAC5,24422ERT8,737679DG2,594918BB9,896239AA8,037833AZ3,084659AD3,24422EVC0,883203BU4,437076BC5,37045XCV6,58933YAR6,036752AJ2,15089QAJ3,502431AJ8,037833DF4,29736RAN0,78486QAD3,883203BU4,142339AG5,209111FE8
245,14912L6G1,294429AQ8,023135AN6,858119BJ8,46625HKC3,49446RAU3,023135AN6,50540RAQ5,023135AN6,49446RAU3,06406RAE7,445658CD7,88579YBH3,461070AL8,58933YAR6,40414LAM1,037833DF4,49446RAR0,615369AC9,59156RBM9,594918BB9,03027XAV2,151020AR5,931142EK5,907818DY1,023135AN6,40414LAM1,49446RAR0,29736RAN0,896239AA8
246,461070AL8,29736RAN0,025816BK4,976656CL0,90331HMS9,14040HBG9,025816BK4,49446RAU3,025816BK4,74005PBN3,278642AS2,247126AJ4,92343VEN0,126650CS7,594918BB9,92277GAE7,37045XAS5,907818FA1,370334BT0,494368BQ5,88579YBH3,90331HPL1,151020AP9,842587CU9,124857AP8,025816BK4,00724FAC5,907818FA1,294429AQ8,126650CS7
247,012725AC1,50540RAV4,07330NAT2,857477AN3,316773CY4,037833AZ3,07330NAT2,74005PBN3,07330NAT2,14040HBG9,14040HBU8,717081ES8,29379VBE2,036752AC7,88579YBH3,00724FAC5,124857AP8,38141GVM3,38141GXE9,03040WAL9,92343VEN0,06051GFM6,12527GAC7,68389XAS4,96950FAQ7,07330NAT2,375558AZ6,38141GVM3,50540RAV4,461070AL8
248,126650CS7,023135AN6,257375AH8,24422EVC0,78486QAD3,58933YAR6,075887BF5,14040HBG9,075887BF5,037833AZ3,747525AR4,120568BA7,20030NBL4,142339AG5,92343VEN0,375558AZ6,907818DY1,17275RAN2,025816CC1,23338VAC0,20030NBL4,46625HKC3,17401QAL5,053332AP7,10112RAZ7,075887BF5,50540RAQ5,17275RAN2,023135AN6,142339AG5
249,896239AA8,025816BK4,49427RAM4,037833DF4,824348BD7,594918BB9,257375AH8,037833AZ3,189054AU3,58933YAR6,828807CN5,571748BF8,14448CAN4,29736RAN0,29379VBE2,49446RAU3,96950FAQ7,96950FAM6,02079KAB3,883203BV2,29379VBE2,38148LAC0,17401QAQ4,00846UAJ0,37045XAS5,189054AU3,92277GAE7,96950FAM6,025816BK4,036752AC7
250,26441YAY3,07330NAT2,189054AU3,37045XAS5,92936UAC3,88579YBH3,189054AU3,58933YAR6,257375AH8,594918BB9,10112RAU8,09247XAL5,94974BGH7,294429AQ8,20030NBL4,74005PBN3,10112RAZ7,24422EUX5,20030NBJ9,94106LBA6,14448CAN4,90331HMS9,16412XAD7,125523BV1,478160CJ1,257375AH8,084659AD3,24422EUX5,07330NAT2,50540RAV4
251,036752AC7,075887BF5,075887BF5,10112RAZ7,084659AD3,92343VEN0,931142DV2,594918BB9,931142DV2,88579YBH3,98978VAB9,06051GFF1,69353REK0,50540RAV4,14448CAN4,14040HBG9,478160CJ1,58933YAU9,963320AR7,539830BE8,94974BGH7,316773CY4,171340AK8,125523AF7,666807BM3,931142DV2,49446RAU3,58933YAU9,075887BF5,294429AQ8
252,294429AQ8,189054AU3,931142DV2,96950FAQ7,00724FAC5,29379VBE2,976656CL0,88579YBH3,858119BJ8,92343VEN0,608190AJ3,57636QAB0,06406HDA4,023135AN6,94974BGH7,037833AZ3,666807BM3,369604BG7,452308AT6,02361DAP5,69353REK0,78486QAD3,171340AH5,06053FAA7,92277GAT4,858119BJ8,74005PBN3,369604BG7,189054AU3,29736RAN0
253,29736RAN0,931142DV2,976656CL0,124857AP8,92277GAE7,20030NBL4,857477AN3,92343VEN0,976656CL0,20030NBL4,816851BF5,375558AW3,37045XCV6,025816BK4,69353REK0,58933YAR6,03027XAV2,19416QEG1,883203BU4,032095AK7,06406HDA4,375558AZ6,169905AE6,90331HNV1,036752AJ2,976656CL0,14040HBG9,19416QEG1,257375AH8,023135AN6
254,50540RAV4,976656CL0,857477AN3,664397AM8,40414LAM1,14448CAN4,24422EVC0,29379VBE2,857477AN3,29379VBE2,86787EAV9,12189LAR2,494368BQ5,07330NAT2,06406HDA4,594918BB9,036752AJ2,907818DV7,713448CM8,57636QAN4,37045XCV6,92277GAE7,161175BB9,69349LAM0,03027XAV2,857477AN3,037833AZ3,907818DV7,931142DV2,025816BK4
255,023135AN6,858119BJ8,24422EVC0,907818DY1,50540RAQ5,94974BGH7,037833DF4,20030NBL4,24422EVC0,14448CAN4,25466AAK7,74834LAV2,59156RBM9,257375AH8,37045XCV6,88579YBH3,90331HPL1,445658CD7,49446RAR0,534187BE8,494368BQ5,00724FAC5,161175BQ6,55261FAJ3,90331HPL1,24422EVC0,58933YAR6,445658CD7,858119BJ8,07330NAT2
256,025816BK4,857477AN3,037833DF4,666807BM3,375558AZ6,69353REK0,10112RAZ7,14448CAN4,037833DF4,94974BGH7,084670BJ6,92553PAX0,94106LBA6,189054AU3,494368BQ5,92343VEN0,06051GFM6,247126AJ4,907818FA1,808513AL9,59156RBM9,824348BD7,125509AH2,373334KM2,06051GFM6,037833DF4,594918BB9,247126AJ4,857477AN3,189054AU3
257,07330NAT2,24422EVC0,124857AP8,478160CJ1,49446RAU3,06406HDA4,37045XAS5,94974BGH7,664397AM8,69353REK0,94974BFJ4,92936UAA7,539830BE8,075887BF5,59156RBM9,29379VBE2,46625HKC3,737679DG2,38141GVM3,571748AX0,03040WAL9,50540RAQ5,30219GAQ1,200340AS6,38148LAC0,664397AM8,88579YBH3,737679DG2,24422EVC0,257375AH8
258,075887BF5,037833DF4,10112RAZ7,92277GAT4,74005PBN3,37045XCV6,124857AP8,69353REK0,37045XAS5,06406HDA4,140420NB2,032095AG6,773903AG4,49427RAM4,02361DAP5,20030NBL4,38148LAC0,571748BF8,17275RAN2,24422EUE7,539830BE8,49446RAU3,125523BV1,459200HP9,46625HKC3,37045XAS5,92343VEN0,571748BF8,037833DF4,075887BF5
259,189054AU3,10112RAZ7,96950FAQ7,03027XAV2,14040HBG9,59156RBM9,96950FAQ7,06406HDA4,96950FAQ7,37045XCV6,23331ABG3,65339KBG4,03040WAL9,931142DV2,883203BV2,14448CAN4,90331HMS9,120568BA7,96950FAM6,00440EAS6,032095AK7,74005PBN3,125523AF7,666807BG6,90331HMS9,96950FAQ7,29379VBE2,120568BA7,124857AP8,931142DV2
260,49427RAM4,907818DY1,907818DY1,036752AJ2,037833AZ3,494368BQ5,666807BM3,37045XCV6,907818DY1,494368BQ5,291011BE3,86787EBC0,032095AK7,858119BJ8,03040WAL9,94974BGH7,316773CY4,717081ES8,24422EUX5,832696AK4,57636QAN4,14040HBG9,125523BX7,756109AP9,316773CY4,907818DY1,20030NBL4,717081ES8,907818DY1,858119BJ8
261,931142DV2,37045XAS5,37045XAS5,90331HPL1,58933YAR6,23338VAC0,478160CJ1,494368BQ5,10112RAZ7,59156RBM9,655844BL1,59156RBH0,57636QAN4,976656CL0,23338VAC0,69353REK0,78486QAD3,09247XAL5,58933YAU9,741503AW6,534187BE8,037833AZ3,19416QEC0,501044CS8,78486QAD3,10112RAZ7,14448CAN4,09247XAL5,37045XAS5,976656CL0
262,858119BJ8,124857AP8,478160CJ1,06051GFM6,594918BB9,94106LBA6,036752AJ2,59156RBM9,124857AP8,23338VAC0,494550BM7,37045XBW5,534187BE8,857477AN3,539830BE8,06406HDA4,824348BD7,06051GFF1,369604BG7,099724AJ5,571748AX0,58933YAR6,19416QEG1,670346AM7,375558AZ6,124857AP8,94974BGH7,06051GFF1,664397AM8,857477AN3
263,976656CL0,96950FAQ7,666807BM3,38148LAC0,88579YBH3,03040WAL9,03027XAV2,539830BE8,478160CJ1,539830BE8,91324PBZ4,26441CAN5,808513AL9,24422EVC0,032095AK7,37045XCV6,00724FAC5,57636QAB0,19416QEG1,512807AN8,808513AL9,38147UAC1,212015AL5,025816BW8,824348BD7,478160CJ1,69353REK0,57636QAB0,96950FAQ7,24422EVC0
264,857477AN3,666807BM3,03027XAV2,46625HKC3,92343VEN0,539830BE8,92277GAT4,03040WAL9,666807BM3,03040WAL9,68389XBR5,20030NCR0,571748AX0,037833DF4,57636QAN4,494368BQ5,084659AD3,375558AW3,907818DV7,00287YCX5,24422EUE7,594918BB9,212015AN1,25466AAD3,40414LAM1,666807BM3,06406HDA4,375558AW3,10112RAZ7,037833DF4
265,24422EVC0,478160CJ1,92277GAT4,90331HMS9,29379VBE2,883203BV2,90331HPL1,94106LBA6,036752AJ2,032095AK7,21036PAX6,053332AX0,24422EUE7,124857AP8,534187BE8,59156RBM9,375558AZ6,92936UAA7,247126AJ4,277432AR1,00440EAS6,88579YBH3,189054AU3,594918BQ6,92277GAE7,036752AJ2,37045XCV6,92936UAA7,478160CJ1,37045XAS5
266,037833DF4,036752AJ2,036752AJ2,316773CY4,20030NBL4,032095AK7,06051GFM6,032095AK7,03027XAV2,57636QAN4,023135AW6,931142DP5,00440EAS6,664397AM8,571748AX0,539830BE8,50540RAQ5,12189LAR2,120568BA7,002824BB5,832696AK4,92343VEN0,200340AS6,69371RP59,00724FAC5,03027XAV2,59156RBM9,12189LAR2,666807BM3,124857AP8
267,37045XAS5,03027XAV2,90331HPL1,78486QAD3,14448CAN4,57636QAN4,38148LAC0,57636QAN4,90331HPL1,534187BE8,037833BU3,14040HBF1,832696AK4,907818DY1,808513AL9,94106LBA6,92936UAC3,92553PAX0,717081ES8,68268NAP8,585055BS4,29379VBE2,20030NBJ9,06406RAJ6,50540RAQ5,90331HPL1,494368BQ5,92553PAX0,036752AJ2,664397AM8
268,907818DY1,06051GFM6,06051GFM6,084659AD3,94974BGH7,534187BE8,46625HKC3,534187BE8,06051GFM6,571748AX0,38141GWT7,61746BDQ6,585055BS4,37045XAS5,24422EUE7,03040WAL9,92277GAE7,032095AG6,571748BF8,760759AQ3,760759AQ3,20030NBL4,20030NDJ7,94988J5R4,92936UAC3,06051GFM6,883203BV2,032095AG6,92277GAT4,96950FAQ7
269,664397AM8,38148LAC0,38148LAC0,50540RAQ5,69353REK0,571748AX0,316773CY4,808513AL9,46625HKC3,808513AL9,61746BDJ2,693475AP0,12572QAG0,10112RAZ7,00440EAS6,032095AK7,49446RAU3,86787EBC0,09247XAL5,12572QAG0,68268NAP8,14448CAN4,00209TAB1,742718EB1,084659AD3,46625HKC3,539830BE8,86787EBC0,03027XAV2,10112RAZ7
270,10112RAZ7,46625HKC3,46625HKC3,00724FAC5,06406HDA4,808513AL9,78486QAD3,571748AX0,38148LAC0,24422EUE7,025816BS7,28370TAG4,277432AR1,96950FAQ7,832696AK4,57636QAN4,74005PBN3,65339KBG4,06051GFF1,134429BF5,277432AR1,37940XAA0,20030NCR0,94974BFN5,49446RAU3,38148LAC0,02361DAP5,65339KBG4,90331HPL1,907818DY1
271,124857AP8,90331HMS9,90331HMS9,375558AZ6,37045XCV6,24422EUE7,92277GAE7,24422EUE7,90331HMS9,00440EAS6,17275RBE1,92277GAD9,68268NAP8,478160CJ1,585055BS4,534187BE8,14040HBG9,87236YAH1,57636QAB0,871829BG1,741503AW6,94974BGH7,12572QAE5,06406FAD5,74005PBN3,90331HMS9,23338VAC0,87236YAH1,06051GFM6,666807BM3
272,96950FAQ7,316773CY4,316773CY4,92277GAE7,59156RBM9,00440EAS6,824348BD7,832696AK4,316773CY4,832696AK4,713448CG1,718172CH0,512807AN8,666807BM3,277432AR1,808513AL9,037833AZ3,59156RBH0,74834LAV2,001055AP7,002824BB5,69353REK0,231021AR7,031162CH1,14040HBG9,316773CY4,03040WAL9,59156RBH0,38148LAC0,478160CJ1
273,478160CJ1,78486QAD3,78486QAD3,824348BD7,494368BQ5,832696AK4,375558AZ6,00440EAS6,78486QAD3,760759AQ3,96332HCF4,037833AS9,760759AQ3,03027XAV2,002824BB5,571748AX0,58933YAR6,37045XBW5,92553PAX0,713448EQ7,512807AN8,06406HDA4,126117AE0,534187BD0,55279HAK6,78486QAD3,032095AK7,37045XBW5,46625HKC3,92277GAT4
274,666807BM3,375558AZ6,084659AD3,49446RAU3,883203BV2,585055BS4,50540RAQ5,585055BS4,00724FAC5,277432AR1,478160BT0,15089QAJ3,099724AJ5,92277GAT4,099724AJ5,24422EUE7,38147UAC1,26441CAN5,12189LAR2,808513BB0,00287YCX5,37045XCV6,126117AS9,26442EAD2,037833AZ3,00724FAC5,57636QAN4,26441CAN5,90331HMS9,036752AJ2
275,03027XAV2,40414LAM1,00724FAC5,74005PBN3,539830BE8,68268NAP8,00724FAC5,760759AQ3,92277GAE7,12572QAG0,855244AN9,037833CU2,741503AW6,036752AJ2,741503AW6,832696AK4,594918BB9,20030NCR0,375558AW3,615369AS4,12572QAG0,878055AE2,12592BAH7,797440BR4,58933YAR6,92277GAE7,534187BE8,20030NCR0,316773CY4,03027XAV2
276,036752AJ2,92277GAE7,50540RAQ5,14040HBG9,02361DAP5,741503AW6,084659AD3,002824BB5,084659AD3,741503AW6,24422ETG4,458140BD1,002824BB5,90331HPL1,512807AN8,585055BS4,88579YBH3,053332AX0,92936UAA7,126650CW8,099724AJ5,494368BQ5,12592BAJ3,579780AJ6,38147UAC1,084659AD3,571748AX0,053332AX0,78486QAD3,90331HPL1
277,92277GAT4,00724FAC5,824348BD7,037833AZ3,03040WAL9,002824BB5,49446RAU3,099724AJ5,824348BD7,68268NAP8,718172AV1,46625HJX9,00287YCX5,06051GFM6,12572QAG0,00440EAS6,92343VEN0,931142DP5,695114CR7,883556CF7,871829BG1,59156RBM9,15189TAR8,10112RAV6,594918BB9,824348BD7,808513AL9,931142DP5,50540RAQ5,06051GFM6
278,90331HPL1,50540RAQ5,375558AZ6,58933YAR6,032095AK7,512807AN8,74005PBN3,277432AR1,375558AZ6,099724AJ5,126650CV0,459200JY8,134429BF5,46625HKC3,68268NAP8,760759AQ3,20030NBL4,14040HBF1,032095AG6,458140BP4,134429BF5,883203BV2,15189XAH1,494550BQ8,88579YBH3,375558AZ6,24422EUE7,14040HBF1,375558AZ6,46625HKC3
279,06051GFM6,084659AD3,92277GAE7,38147UAC1,57636QAN4,099724AJ5,14040HBG9,741503AW6,50540RAQ5,00287YCX5,00440EAP2,717081DM2,871829BG1,38148LAC0,760759AQ3,00287YCX5,29379VBE2,61746BDQ6,65339KBG4,172967JL6,001055AP7,03040WAL9,15189TAW7,29364WAS7,92343VEN0,50540RAQ5,00440EAS6,61746BDQ6,92277GAE7,38148LAC0
280,38148LAC0,49446RAU3,49446RAU3,594918BB9,534187BE8,00287YCX5,037833AZ3,68268NAP8,49446RAU3,512807AN8,91324PCC4,00440EAR8,001055AP7,90331HMS9,00287YCX5,68268NAP8,14448CAN4,693475AP0,86787EBC0,654106AH6,713448EQ7,23338VAC0,14040HBL8,12189LAQ4,29379VBE2,49446RAU3,832696AK4,693475AP0,00724FAC5,90331HMS9
281,46625HKC3,74005PBN3,14040HBG9,88579YBH3,808513AL9,277432AR1,58933YAR6,12572QAG0,74005PBN3,002824BB5,744448CH2,36962G7K4,134429BA6,316773CY4,134429BF5,277432AR1,37940XAA0,28370TAG4,87236YAH1,354613AK7,808513BB0,02361DAP5,14042RNW7,375558BL6,20030NBL4,74005PBN3,585055BS4,28370TAG4,92936UAC3,316773CY4
282,316773CY4,14040HBG9,55279HAK6,92343VEN0,571748AX0,12572QAG0,38147UAC1,00287YCX5,14040HBG9,871829BG1,57772KAB7,863667AF8,713448EQ7,78486QAD3,871829BG1,12572QAG0,94974BGH7,718172CH0,59156RBH0,74834LAX8,615369AS4,539830BE8,14040HBU8,26442UAF1,37940XAA0,14040HBG9,277432AR1,718172CH0,084659AD3,78486QAD3
283,78486QAD3,55279HAK6,037833AZ3,20030NBL4,24422EUE7,760759AQ3,594918BB9,512807AN8,037833AZ3,134429BF5,05348EAR0,149123CC3,615369AS4,375558AZ6,001055AP7,099724AJ5,06406HDA4,037833AS9,37045XBW5,37045VAG5,126650CW8,94106LBA6,140420NB2,74456QBW5,14448CAN4,037833AZ3,760759AQ3,037833AS9,40414LAM1,084659AD3
284,40414LAM1,037833AZ3,58933YAR6,29379VBE2,832696AK4,871829BG1,88579YBH3,871829BG1,58933YAR6,001055AP7,00287YCU1,882508BB9,808513BB0,92936UAC3,713448EQ7,002824BB5,37045XCV6,15089QAJ3,26441CAN5,29717PAP2,458140BP4,04010LAV5,14040HCD5,548661CZ8,94974BGH7,58933YAR6,559080AH9,15089QAJ3,49446RAU3,50540RAQ5
285,50540RAQ5,58933YAR6,38147UAC1,37940XAA0,00440EAS6,134429BF5,92343VEN0,134429BF5,38147UAC1,134429BA6,29379VAZ6,970648AF8,126650CW8,92277GAE7,808513BB0,512807AN8,59156RBM9,037833CU2,92277GAP2,12189LAV3,883556CF7,032095AK7,14040HBD6,68389XBL8,06406HDA4,38147UAC1,741503AW6,037833CU2,958667AB3,92936UAC3
286,92277GAE7,38147UAC1,594918BB9,14448CAN4,585055BS4,001055AP7,29379VBE2,001055AP7,594918BB9,713448EQ7,12189LAM3,06406HCV9,458140BP4,40414LAM1,615369AS4,741503AW6,23338VAC0,458140BD1,20030NCR0,444859BM3,172967JL6,57636QAN4,14040HCA1,776743AE6,37045XCV6,594918BB9,00287YCX5,458140BD1,74005PBN3,00724FAC5
287,084659AD3,594918BB9,88579YBH3,94974BGH7,277432AR1,134429BA6,20030NBL4,134429BA6,88579YBH3,615369AS4,084670BR8,14913Q2V0,883556CF7,084659AD3,126650CW8,134429BF5,03073EAM7,46625HJX9,931142DP5,38141GXJ8,654106AH6,254709AL2,14040HBF1,717081EN9,59156RBM9,88579YBH3,512807AN8,46625HJX9,14040HBG9,375558AZ6
288,00724FAC5,88579YBH3,92343VEN0,69353REK0,741503AW6,713448EQ7,14448CAN4,713448EQ7,92343VEN0,808513BB0,26442CAQ7,22160KAL9,172967JL6,50540RAQ5,883556CF7,871829BG1,02361DAP5,00440EAR8,14040HBF1,369550BK3,354613AK7,534187BE8,14040HBT1,17275RBH4,494368BQ5,92343VEN0,68268NAP8,00440EAR8,037833AZ3,40414LAM1
289,375558AZ6,92343VEN0,29379VBE2,06406HDA4,760759AQ3,615369AS4,37940XAA0,808513BB0,20030NBL4,126650CW8,88579YAX9,747525AT0,654106AH6,00724FAC5,458140BP4,001055AP7,883203BV2,717081DM2,61746BDQ6,68389XBT1,74834LAX8,571748AX0,23283PAQ7,45866FAG9,539830BE8,20030NBL4,002824BB5,717081DM2,58933YAR6,92277GAE7
290,92936UAC3,20030NBL4,20030NBL4,37045XCV6,12572QAG0,808513BB0,94974BGH7,615369AS4,29379VBE2,458140BP4,741503BB1,031162BV1,354613AK7,49446RAU3,172967JL6,134429BA6,94106LBA6,459200JY8,693475AP0,911312BX3,37045VAG5,808513AL9,20826FAA4,855244AD1,883203BV2,29379VBE2,12572QAG0,459200JY8,38147UAC1,49446RAU3
