,week 1,week 2,week 3,week 4,week 5,week 6,week 7,week 8,week 9,week 10,week 11,week 12,week 13,week 14,week 15,week 16,week 17,week 18,week 19,week 20,week 21,week 22,week 23,week 24,week 25,week 26,week 27,week 28,week 29,week 30
037833AZ3,15.0,15.0,15.0,2.0,2.0,2.0,15.0,2,15,2.0,5.0,2.0,2.0,250.0,2.0,2,2.0,15,2.0,15.0,2.0,5,15,15.0,15.0,15.0,5.0,15.0,15.0,250.0
58933YAR6,2.0,5.0,5.0,2.0,2.0,2.0,5.0,2,2,2.0,250.0,15.0,2.0,2.0,250.0,250,250.0,2,15.0,250.0,2.0,2,15,250.0,15.0,2.0,2.0,2.0,2.0,10.0
594918BB9,15.0,15.0,2.0,2.0,235.0,2.0,15.0,2,5,250.0,250.0,2.0,5.0,2.0,5.0,250,15.0,250,250.0,2.0,2.0,2,15,15.0,15.0,5.0,2.0,250.0,2.0,2.0
88579YBH3,15.0,15.0,2.0,2.0,15.0,250.0,250.0,15,250,5.0,15.0,15.0,5.0,250.0,15.0,15,2.0,15,5.0,2.0,5.0,2,15,15.0,15.0,250.0,15.0,15.0,2.0,15.0
92343VEN0,2.0,15.0,250.0,2.0,2.0,2.0,2.0,2,10,15.0,15.0,250.0,5.0,5.0,15.0,2,5.0,15,2.0,5.0,2.0,2,10,15.0,15.0,10.0,2.0,15.0,250.0,5.0
20030NBL4,2.0,15.0,2.0,2.0,2.0,2.0,15.0,2,2,2.0,15.0,5.0,250.0,15.0,2.0,250,2.0,15,2.0,2.0,2.0,250,15,2.0,15.0,2.0,2.0,15.0,2.0,2.0
29379VBE2,15.0,1.0,5.0,1.0,1.0,250.0,5.0,250,250,1.0,250.0,5.0,5.0,15.0,1.0,250,15.0,15,1.0,1.0,250.0,1,15,1.0,15.0,250.0,1.0,15.0,10.0,1.0
94974BGH7,1.0,15.0,1.0,1.0,250.0,1.0,5.0,1,1,10.0,5.0,15.0,1.0,1.0,15.0,1,15.0,1,1.0,15.0,1.0,1,15,15.0,15.0,1.0,5.0,1.0,5.0,10.0
06406HDA4,15.0,15.0,250.0,15.0,250.0,15.0,15.0,250,5,15.0,5.0,15.0,15.0,5.0,250.0,15,250.0,15,15.0,1.0,15.0,15,1,250.0,15.0,5.0,250.0,15.0,5.0,10.0
59156RBM9,15.0,15.0,5.0,250.0,2.0,2.0,5.0,2,15,2.0,5.0,2.0,2.0,250.0,2.0,2,5.0,2,2.0,5.0,2.0,15,2,10.0,15.0,15.0,2.0,2.0,2.0,5.0
539830BE8,15.0,15.0,15.0,15.0,250.0,5.0,5.0,5,15,15.0,250.0,15.0,5.0,10.0,5.0,5,10.0,5,5.0,15.0,5.0,15,15,5.0,15.0,15.0,5.0,5.0,5.0,15.0
032095AK7,10.0,2.0,5.0,5.0,2.0,2.0,5.0,2,5,10.0,2.0,20.0,10.0,2.0,10.0,2,5.0,10,10.0,10.0,10.0,10,10,2.0,10.0,5.0,2.0,10.0,10.0,10.0
57636QAN4,2.0,2.0,15.0,15.0,15.0,15.0,2.0,2,15,2.0,15.0,15.0,15.0,15.0,15.0,2,15.0,15,2.0,250.0,10.0,250,250,15.0,15.0,15.0,2.0,15.0,2.0,2.0
534187BE8,10.0,10.0,10.0,10.0,5.0,5.0,10.0,2,5,10.0,5.0,5.0,10.0,10.0,5.0,5,2.0,5,10.0,10.0,5.0,10,5,15.0,10.0,5.0,5.0,5.0,10.0,10.0
571748AX0,15.0,15.0,5.0,15.0,2.0,15.0,10.0,15,15,5.0,15.0,5.0,15.0,15.0,15.0,15,15.0,15,5.0,15.0,15.0,5,15,15.0,15.0,15.0,15.0,15.0,15.0,10.0
24422EUE7,15.0,15.0,1.0,1.0,15.0,5.0,10.0,15,10,15.0,15.0,5.0,5.0,10.0,5.0,15,10.0,15,1.0,1.0,5.0,20,10,15.0,15.0,10.0,1.0,15.0,15.0,10.0
832696AK4,2.0,15.0,10.0,5.0,15.0,15.0,10.0,2,5,2.0,2.0,5.0,5.0,15.0,15.0,5,2.0,15,5.0,15.0,5.0,15,2,2.0,15.0,5.0,15.0,15.0,5.0,20.0
00440EAS6,15.0,15.0,15.0,250.0,15.0,15.0,10.0,15,10,5.0,15.0,15.0,15.0,15.0,15.0,15,15.0,15,15.0,10.0,15.0,250,15,15.0,250.0,10.0,15.0,15.0,15.0,15.0
002824BB5,15.0,15.0,2.0,15.0,15.0,15.0,15.0,15,15,2.0,250.0,2.0,15.0,2.0,2.0,2,2.0,250,250.0,2.0,15.0,2,2,2.0,15.0,15.0,15.0,250.0,250.0,2.0
512807AN8,15.0,15.0,15.0,250.0,5.0,15.0,5.0,10,250,15.0,5.0,10.0,2.0,15.0,5.0,15,15.0,10,15.0,15.0,15.0,15,15,10.0,250.0,250.0,10.0,10.0,15.0,15.0
12572QAG0,15.0,15.0,15.0,15.0,15.0,15.0,10.0,15,15,2.0,15.0,15.0,15.0,250.0,15.0,15,15.0,2,2.0,15.0,15.0,2,15,15.0,15.0,15.0,250.0,2.0,15.0,15.0
760759AQ3,15.0,15.0,15.0,5.0,2.0,2.0,15.0,5,15,15.0,2.0,5.0,2.0,10.0,2.0,5,15.0,15,10.0,10.0,15.0,15,15,15.0,15.0,15.0,2.0,15.0,10.0,15.0
00287YCX5,2.0,2.0,15.0,5.0,15.0,5.0,10.0,5,2,2.0,250.0,5.0,5.0,15.0,15.0,250,2.0,15,5.0,250.0,5.0,250,250,5.0,15.0,2.0,2.0,15.0,15.0,15.0
099724AJ5,2.0,2.0,15.0,10.0,2.0,5.0,2.0,2,2,2.0,15.0,5.0,2.0,2.0,2.0,2,5.0,5,15.0,15.0,5.0,5,2,15.0,15.0,2.0,15.0,5.0,15.0,2.0
741503AW6,15.0,2.0,15.0,15.0,3.0,250.0,2.0,15,2,15.0,15.0,5.0,15.0,2.0,15.0,15,3.0,10,5.0,15.0,15.0,15,15,15.0,5.0,2.0,2.0,10.0,5.0,5.0
001055AP7,2.0,2.0,2.0,10.0,2.0,2.0,10.0,2,5,2.0,5.0,2.0,10.0,10.0,5.0,2,2.0,2,2.0,5.0,5.0,2,2,5.0,2.0,5.0,2.0,2.0,10.0,10.0
713448EQ7,15.0,15.0,15.0,15.0,2.0,5.0,15.0,15,15,2.0,15.0,15.0,15.0,15.0,15.0,15,2.0,15,2.0,15.0,10.0,15,15,2.0,15.0,15.0,2.0,15.0,5.0,15.0
808513BB0,10.0,15.0,20.0,15.0,5.0,27.0,15.0,5,5,20.0,5.0,20.0,5.0,15.0,5.0,5,15.0,15,10.0,20.0,15.0,10,15,5.0,15.0,5.0,5.0,15.0,15.0,10.0
126650CW8,15.0,5.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,15.0,5.0,15.0,2.0,15.0,2,2.0,15,2.0,2.0,15.0,15,2,15.0,15.0,2.0,2.0,15.0,2.0,15.0
458140BP4,15.0,15.0,15.0,2.0,250.0,2.0,15.0,2,2,2.0,8.0,5.0,5.0,25.0,15.0,2,2.0,15,15.0,15.0,2.0,2,15,10.0,15.0,2.0,250.0,15.0,2.0,25.0
172967JL6,15.0,1.0,250.0,1.0,1.0,1.0,1.0,1,10,5.0,15.0,1.0,1.0,5.0,250.0,15,250.0,1,1.0,5.0,1.0,5,1,15.0,15.0,10.0,15.0,1.0,1.0,5.0
654106AH6,15.0,15.0,10.0,15.0,250.0,2.0,5.0,2,2,2.0,110.0,2.0,15.0,15.0,15.0,15,5.0,15,2.0,15.0,15.0,15,2,250.0,15.0,2.0,15.0,15.0,10.0,15.0
354613AK7,10.0,2.0,10.0,10.0,2.0,2.0,10.0,2,10,10.0,2.0,20.0,10.0,2.0,2.0,2,10.0,20,10.0,10.0,10.0,10,10,15.0,10.0,10.0,2.0,20.0,2.0,2.0
74834LAX8,2.0,2.0,10.0,100.0,15.0,15.0,2.0,100,100,5.0,2.0,5.0,15.0,2.0,15.0,100,15.0,15,5.0,5.0,15.0,100,15,2.0,100.0,100.0,15.0,15.0,2.0,15.0
12189LAV3,2.0,2.0,15.0,15.0,15.0,15.0,2.0,2,2,15.0,15.0,15.0,2.0,2.0,15.0,15,15.0,15,2.0,2.0,15.0,2,15,15.0,5.0,2.0,15.0,15.0,15.0,15.0
38141GXJ8,15.0,250.0,2.0,5.0,2.0,250.0,15.0,2,2,2.0,15.0,2.0,2.0,2.0,15.0,2,213.0,250,15.0,10.0,250.0,2,15,2.0,15.0,2.0,2.0,250.0,10.0,2.0
911312BX3,2.0,15.0,15.0,15.0,250.0,5.0,15.0,5,30,5.0,2.0,5.0,5.0,15.0,15.0,30,5.0,5,5.0,30.0,15.0,30,15,250.0,15.0,30.0,250.0,5.0,5.0,2.0
68389XBT1,15.0,250.0,10.0,15.0,10.0,2.0,5.0,2,10,250.0,15.0,15.0,2.0,250.0,15.0,2,2.0,15,15.0,15.0,15.0,15,15,5.0,15.0,10.0,2.0,15.0,15.0,5.0
369550BK3,15.0,15.0,2.0,5.0,15.0,15.0,5.0,5,15,15.0,15.0,250.0,2.0,15.0,15.0,250,10.0,15,5.0,5.0,5.0,5,5,15.0,5.0,15.0,15.0,15.0,5.0,2.0
03076CAK2,15.0,2.0,10.0,15.0,10.0,250.0,10.0,2,250,15.0,15.0,15.0,15.0,2.0,15.0,15,15.0,15,250.0,15.0,250.0,15,15,5.0,15.0,250.0,15.0,15.0,2.0,250.0
68902VAH0,5.0,10.0,15.0,15.0,15.0,2.0,15.0,250,15,15.0,250.0,15.0,2.0,15.0,15.0,250,2.0,15,2.0,15.0,2.0,15,15,250.0,15.0,15.0,15.0,15.0,5.0,2.0
35137LAM7,15.0,15.0,15.0,15.0,2.0,15.0,250.0,250,2,15.0,15.0,15.0,250.0,250.0,250.0,250,15.0,250,15.0,15.0,15.0,15,15,15.0,15.0,2.0,15.0,250.0,250.0,15.0
125523AV2,2.0,2.0,15.0,2.0,15.0,2.0,10.0,20,2,2.0,15.0,15.0,2.0,10.0,2.0,15,15.0,2,15.0,15.0,2.0,15,15,2.0,15.0,2.0,15.0,2.0,20.0,20.0
756109AV6,15.0,10.0,10.0,15.0,2.0,2.0,15.0,15,15,15.0,15.0,2.0,2.0,15.0,15.0,2,15.0,2,2.0,10.0,2.0,10,15,15.0,15.0,15.0,15.0,2.0,15.0,15.0
88579YBM2,15.0,15.0,250.0,15.0,2.0,5.0,250.0,15,250,250.0,2.0,250.0,15.0,10.0,15.0,15,250.0,2,5.0,2.0,5.0,15,15,2.0,15.0,250.0,15.0,2.0,2.0,10.0
778296AB9,15.0,2.0,15.0,15.0,2.0,15.0,15.0,2,15,15.0,10.0,15.0,2.0,2.0,15.0,2,15.0,15,15.0,15.0,15.0,15,15,15.0,15.0,15.0,15.0,15.0,20.0,2.0
548661DT1,15.0,15.0,15.0,15.0,20.0,30.0,15.0,30,2,2.0,15.0,15.0,2.0,10.0,15.0,30,2.0,15,10.0,10.0,15.0,15,2,2.0,15.0,2.0,2.0,15.0,250.0,2.0
084659AT8,15.0,15.0,200.0,200.0,2.0,250.0,200.0,15,200,250.0,15.0,250.0,250.0,15.0,15.0,250,200.0,250,250.0,2.0,250.0,200,15,250.0,200.0,200.0,2.0,250.0,15.0,15.0
87612EBL9,15.0,15.0,250.0,250.0,2.0,2.0,250.0,250,10,15.0,15.0,15.0,2.0,15.0,15.0,15,250.0,15,15.0,15.0,250.0,5,15,15.0,250.0,10.0,250.0,15.0,5.0,15.0
053332AY8,15.0,15.0,2.0,2.0,2.0,15.0,9.0,2,9,2.0,15.0,2.0,15.0,15.0,15.0,2,9.0,15,2.0,2.0,15.0,20,2,15.0,15.0,9.0,15.0,15.0,2.0,2.0
244199BH7,5.0,15.0,250.0,250.0,6.0,2.0,5.0,2,15,5.0,250.0,250.0,2.0,15.0,5.0,15,2.0,5,250.0,15.0,5.0,15,15,2.0,15.0,15.0,2.0,5.0,20.0,15.0
370334CF9,2.0,15.0,2.0,2.0,15.0,5.0,10.0,15,2,2.0,2.0,5.0,15.0,15.0,250.0,250,2.0,250,15.0,2.0,250.0,15,2,2.0,15.0,2.0,250.0,250.0,2.0,2.0
06051GFP9,15.0,15.0,2.0,5.0,250.0,250.0,7.0,2,2,2.0,5.0,2.0,250.0,10.0,15.0,2,2.0,15,15.0,5.0,15.0,2,15,15.0,15.0,2.0,2.0,15.0,10.0,2.0
918204BA5,15.0,15.0,5.0,15.0,250.0,5.0,5.0,2,10,15.0,15.0,5.0,2.0,15.0,2.0,2,15.0,15,250.0,2.0,15.0,2,10,2.0,2.0,10.0,2.0,15.0,5.0,15.0
172967JP7,10.0,10.0,1.0,250.0,1.0,1.0,15.0,15,250,15.0,5.0,5.0,15.0,1.0,1.0,1,1.0,5,5.0,5.0,5.0,5,15,250.0,15.0,250.0,1.0,5.0,5.0,5.0
413875AR6,10.0,10.0,10.0,15.0,10.0,2.0,10.0,15,15,2.0,15.0,15.0,15.0,10.0,15.0,2,10.0,15,15.0,15.0,15.0,15,10,15.0,15.0,15.0,2.0,15.0,15.0,15.0
713448CT3,15.0,15.0,2.0,250.0,75.0,5.0,5.0,5,10,2.0,75.0,15.0,5.0,10.0,250.0,5,15.0,15,15.0,15.0,10.0,15,2,15.0,15.0,10.0,15.0,15.0,15.0,15.0
015271AL3,15.0,15.0,15.0,15.0,2.0,250.0,15.0,15,15,10.0,15.0,15.0,15.0,15.0,15.0,2,15.0,250,250.0,10.0,250.0,15,15,15.0,15.0,15.0,15.0,250.0,15.0,15.0
14040HBZ7,6.0,10.0,5.0,5.0,2.0,2.0,15.0,2,10,10.0,5.0,15.0,2.0,5.0,15.0,15,5.0,15,15.0,2.0,15.0,15,10,15.0,15.0,10.0,15.0,15.0,10.0,10.0
031162BY5,2.0,2.0,2.0,2.0,10.0,5.0,6.0,2,2,15.0,15.0,5.0,2.0,2.0,30.0,15,2.0,15,2.0,15.0,15.0,15,2,15.0,15.0,2.0,250.0,15.0,2.0,2.0
867914BS1,15.0,15.0,15.0,15.0,15.0,15.0,5.0,15,15,5.0,15.0,15.0,15.0,250.0,15.0,15,15.0,15,50.0,5.0,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0
02209SBH5,2.0,15.0,15.0,5.0,10.0,5.0,5.0,2,10,2.0,2.0,5.0,5.0,15.0,2.0,250,15.0,15,250.0,15.0,10.0,15,10,15.0,15.0,10.0,15.0,15.0,2.0,2.0
037833BG4,15.0,15.0,15.0,15.0,2.0,2.0,15.0,2,2,250.0,250.0,250.0,2.0,250.0,2.0,5,15.0,250,2.0,2.0,15.0,250,2,15.0,2.0,2.0,2.0,250.0,2.0,250.0
00287YAQ2,2.0,2.0,2.0,15.0,2.0,5.0,2.0,10,2,250.0,5.0,5.0,5.0,15.0,5.0,15,10.0,15,250.0,250.0,2.0,250,245,5.0,15.0,2.0,250.0,15.0,250.0,2.0
68389XBC8,15.0,2.0,2.0,250.0,2.0,2.0,2.0,50,10,15.0,5.0,5.0,250.0,5.0,5.0,2,10.0,2,2.0,15.0,15.0,15,10,250.0,250.0,10.0,250.0,2.0,5.0,250.0
369550BG2,15.0,15.0,15.0,5.0,10.0,5.0,5.0,15,5,5.0,2.0,5.0,5.0,15.0,15.0,15,15.0,15,5.0,2.0,5.0,2,15,15.0,15.0,5.0,15.0,15.0,5.0,15.0
256746AG3,15.0,15.0,250.0,15.0,2.0,2.0,15.0,15,15,250.0,15.0,2.0,15.0,5.0,2.0,2,250.0,250,15.0,5.0,250.0,15,10,2.0,15.0,15.0,15.0,250.0,5.0,5.0
446150AM6,15.0,2.0,2.0,15.0,2.0,2.0,15.0,2,5,2.0,2.0,15.0,2.0,15.0,5.0,2,15.0,15,15.0,15.0,2.0,15,2,5.0,15.0,5.0,5.0,15.0,5.0,10.0
92556HAA5,2.0,2.0,250.0,250.0,2.0,5.0,250.0,15,250,2.0,5.0,10.0,5.0,5.0,5.0,15,5.0,15,5.0,5.0,5.0,20,2,15.0,15.0,250.0,15.0,15.0,5.0,2.0
7591EPAQ3,15.0,2.0,2.0,2.0,2.0,15.0,2.0,15,15,2.0,250.0,2.0,15.0,15.0,15.0,15,2.0,15,15.0,2.0,15.0,15,15,15.0,2.0,15.0,15.0,15.0,15.0,15.0
747525AF0,15.0,15.0,10.0,15.0,2.0,20.0,10.0,2,15,2.0,250.0,15.0,15.0,15.0,2.0,2,15.0,15,2.0,15.0,15.0,2,10,5.0,15.0,15.0,250.0,15.0,10.0,10.0
808513AX3,5.0,10.0,15.0,5.0,2.0,2.0,15.0,2,5,2.0,5.0,5.0,2.0,25.0,5.0,5,15.0,2,2.0,5.0,2.0,2,15,15.0,15.0,5.0,15.0,2.0,5.0,15.0
38148LAE6,15.0,250.0,2.0,250.0,2.0,2.0,15.0,2,250,250.0,2.0,2.0,5.0,250.0,5.0,2,15.0,15,15.0,5.0,5.0,5,2,2.0,250.0,250.0,250.0,15.0,250.0,250.0
49271VAH3,15.0,20.0,15.0,15.0,2.0,15.0,15.0,15,15,250.0,15.0,15.0,15.0,15.0,15.0,15,15.0,15,2.0,2.0,15.0,15,2,15.0,15.0,15.0,15.0,15.0,2.0,2.0
58013MEU4,15.0,250.0,250.0,15.0,15.0,5.0,250.0,1,1,1.0,15.0,5.0,5.0,15.0,15.0,15,250.0,1,1.0,1.0,15.0,1,1,2.0,15.0,1.0,15.0,1.0,15.0,15.0
98389BAR1,15.0,15.0,15.0,10.0,1.0,1.0,10.0,1,10,250.0,250.0,250.0,1.0,20.0,1.0,1,15.0,250,250.0,15.0,250.0,15,10,250.0,15.0,10.0,15.0,250.0,1.0,15.0
49456BAF8,15.0,1.0,250.0,15.0,250.0,250.0,250.0,250,1,1.0,250.0,250.0,5.0,15.0,250.0,250,1.0,15,15.0,250.0,240.0,15,250,1.0,15.0,1.0,250.0,15.0,5.0,5.0
337738AP3,15.0,15.0,15.0,15.0,30.0,2.0,5.0,15,15,2.0,15.0,15.0,5.0,15.0,15.0,5,15.0,15,15.0,15.0,2.0,15,15,5.0,15.0,15.0,30.0,15.0,5.0,15.0
291011BG8,15.0,15.0,1.0,15.0,15.0,15.0,1.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15,15.0,15,15.0,15.0,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,10.0
05348EAV1,15.0,15.0,15.0,15.0,1.0,1.0,15.0,15,15,10.0,15.0,1.0,1.0,15.0,15.0,1,15.0,1,1.0,10.0,1.0,1,10,15.0,15.0,15.0,1.0,1.0,1.0,1.0
670346AR6,15.0,15.0,15.0,5.0,15.0,15.0,2.0,5,2,10.0,5.0,5.0,5.0,15.0,15.0,15,15.0,15,2.0,15.0,5.0,250,15,15.0,15.0,2.0,15.0,15.0,5.0,15.0
05531FBE2,15.0,15.0,2.0,15.0,250.0,15.0,2.0,250,15,50.0,15.0,50.0,250.0,15.0,250.0,250,15.0,50,2.0,50.0,50.0,50,10,250.0,250.0,15.0,250.0,50.0,15.0,15.0
172967JT9,15.0,15.0,1.0,15.0,1.0,1.0,5.0,15,1,1.0,5.0,1.0,5.0,15.0,15.0,5,15.0,15,1.0,1.0,5.0,1,15,15.0,15.0,1.0,1.0,15.0,1.0,5.0
17275RAW2,2.0,2.0,2.0,15.0,15.0,15.0,2.0,15,2,15.0,15.0,15.0,15.0,5.0,15.0,15,2.0,15,2.0,15.0,15.0,15,15,15.0,15.0,2.0,15.0,15.0,2.0,2.0
92345YAD8,15.0,2.0,15.0,15.0,2.0,15.0,5.0,250,15,15.0,10.0,200.0,15.0,15.0,15.0,250,15.0,200,200.0,200.0,200.0,200,200,10.0,15.0,15.0,2.0,200.0,5.0,5.0
30161NAN1,15.0,15.0,250.0,2.0,15.0,2.0,10.0,2,10,15.0,250.0,15.0,2.0,250.0,15.0,2,2.0,15,15.0,15.0,15.0,15,15,2.0,15.0,10.0,2.0,15.0,250.0,250.0
740189AM7,6.0,6.0,5.0,15.0,15.0,15.0,5.0,20,8,15.0,5.0,5.0,2.0,15.0,15.0,15,15.0,15,15.0,15.0,15.0,5,15,15.0,5.0,8.0,15.0,15.0,20.0,20.0
40434LAA3,15.0,15.0,2.0,2.0,2.0,2.0,10.0,2,250,15.0,5.0,5.0,15.0,2.0,15.0,2,15.0,250,5.0,15.0,250.0,15,15,15.0,180.0,250.0,2.0,250.0,2.0,2.0
931142ED1,15.0,15.0,5.0,5.0,250.0,15.0,2.0,15,5,2.0,15.0,15.0,2.0,2.0,2.0,2,10.0,15,15.0,2.0,15.0,2,15,250.0,2.0,5.0,2.0,15.0,2.0,2.0
58013MFN9,15.0,1.0,1.0,15.0,1.0,1.0,15.0,15,1,1.0,5.0,5.0,5.0,15.0,15.0,15,1.0,15,1.0,1.0,5.0,15,1,1.0,15.0,1.0,15.0,15.0,15.0,15.0
91324PCP5,15.0,15.0,15.0,2.0,15.0,15.0,15.0,15,2,250.0,15.0,5.0,250.0,15.0,5.0,250,15.0,15,2.0,250.0,15.0,250,10,2.0,250.0,2.0,15.0,15.0,15.0,15.0
46625HMN7,15.0,15.0,2.0,15.0,2.0,250.0,2.0,250,15,2.0,5.0,5.0,2.0,15.0,15.0,250,15.0,15,15.0,5.0,250.0,250,250,5.0,15.0,15.0,250.0,15.0,15.0,15.0
907818ES3,15.0,15.0,1.0,15.0,25.0,25.0,5.0,15,15,10.0,15.0,1.0,1.0,1.0,25.0,15,1.0,15,10.0,15.0,15.0,15,15,15.0,15.0,15.0,25.0,15.0,15.0,100.0
713448CY2,3.0,15.0,15.0,15.0,15.0,5.0,15.0,5,7,2.0,15.0,15.0,5.0,15.0,15.0,15,15.0,15,10.0,250.0,10.0,15,2,15.0,15.0,7.0,15.0,15.0,15.0,15.0
126650CL2,15.0,5.0,2.0,250.0,10.0,250.0,2.0,2,2,15.0,15.0,15.0,15.0,250.0,15.0,2,5.0,250,250.0,2.0,250.0,15,15,10.0,2.0,2.0,2.0,250.0,250.0,250.0
6174468C6,15.0,15.0,1.0,1.0,15.0,1.0,15.0,1,1,250.0,15.0,50.0,5.0,1.0,15.0,250,1.0,15,250.0,250.0,15.0,1,5,1.0,15.0,1.0,1.0,15.0,1.0,1.0
458140AS9,15.0,15.0,15.0,15.0,30.0,2.0,15.0,2,15,250.0,250.0,15.0,15.0,250.0,15.0,15,15.0,15,2.0,250.0,2.0,250,250,2.0,15.0,15.0,15.0,15.0,2.0,250.0
06051GFS3,15.0,2.0,2.0,15.0,15.0,2.0,15.0,2,2,2.0,2.0,5.0,250.0,15.0,15.0,2,15.0,2,2.0,5.0,15.0,5,250,15.0,15.0,2.0,2.0,2.0,5.0,15.0
824348AR7,10.0,2.0,2.0,5.0,10.0,10.0,2.0,2,2,5.0,10.0,5.0,10.0,2.0,10.0,2,2.0,20,5.0,2.0,2.0,2,2,10.0,5.0,2.0,2.0,20.0,5.0,2.0
842400GN7,15.0,15.0,15.0,15.0,10.0,1.0,10.0,15,10,10.0,10.0,10.0,15.0,1.0,15.0,15,10.0,10,1.0,15.0,10.0,10,15,15.0,10.0,10.0,15.0,10.0,15.0,15.0
718172BQ1,2.0,10.0,250.0,5.0,15.0,15.0,10.0,2,2,10.0,5.0,5.0,5.0,2.0,15.0,15,10.0,15,2.0,15.0,5.0,10,15,15.0,15.0,2.0,2.0,15.0,10.0,2.0
20030NBN0,15.0,15.0,2.0,2.0,2.0,2.0,15.0,15,2,2.0,15.0,2.0,15.0,15.0,30.0,2,2.0,2,250.0,2.0,2.0,15,2,15.0,15.0,2.0,2.0,2.0,2.0,2.0
907818ED6,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15,15,15.0,15.0,15.0,15.0,15.0,5.0,15,15.0,10,15.0,15.0,250.0,15,15,15.0,15.0,15.0,15.0,10.0,15.0,15.0
855244AQ2,15.0,15.0,15.0,2.0,2.0,2.0,2.0,250,2,250.0,250.0,15.0,15.0,15.0,2.0,250,2.0,250,250.0,250.0,2.0,2,100,2.0,15.0,2.0,15.0,250.0,2.0,15.0
857477AT0,15.0,15.0,15.0,15.0,2.0,2.0,15.0,2,15,15.0,2.0,15.0,5.0,15.0,5.0,2,10.0,15,2.0,15.0,2.0,250,15,5.0,15.0,15.0,2.0,15.0,2.0,100.0
24422ETC3,5.0,15.0,5.0,5.0,1.0,20.0,5.0,10,5,20.0,20.0,10.0,10.0,20.0,20.0,10,5.0,20,10.0,10.0,20.0,20,5,1.0,10.0,5.0,1.0,20.0,10.0,20.0
235851AQ5,15.0,5.0,3.0,15.0,15.0,15.0,5.0,15,15,15.0,20.0,15.0,15.0,15.0,15.0,15,3.0,15,15.0,15.0,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0
053015AE3,15.0,15.0,5.0,5.0,2.0,2.0,5.0,2,5,2.0,15.0,2.0,2.0,15.0,2.0,2,15.0,2,2.0,2.0,2.0,250,5,15.0,250.0,5.0,2.0,2.0,15.0,2.0
96949LAB1,15.0,2.0,15.0,5.0,2.0,2.0,2.0,2,10,2.0,5.0,2.0,5.0,2.0,15.0,2,15.0,15,10.0,2.0,5.0,2,15,5.0,2.0,10.0,2.0,15.0,5.0,15.0
437076BK7,15.0,2.0,10.0,15.0,15.0,2.0,2.0,15,2,2.0,2.0,15.0,2.0,15.0,20.0,15,10.0,15,15.0,15.0,2.0,15,5,15.0,15.0,2.0,15.0,15.0,15.0,250.0
548661DH7,15.0,15.0,15.0,15.0,15.0,2.0,2.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,2,15.0,15,2.0,15.0,15.0,15,15,2.0,15.0,15.0,15.0,15.0,15.0,15.0
94974BGP9,1.0,15.0,1.0,250.0,15.0,15.0,15.0,1,250,1.0,1.0,1.0,5.0,1.0,15.0,1,1.0,5,1.0,5.0,15.0,1,15,15.0,15.0,250.0,15.0,5.0,1.0,1.0
038222AJ4,2.0,15.0,15.0,15.0,250.0,2.0,10.0,10,15,15.0,5.0,5.0,15.0,15.0,250.0,15,15.0,10,10.0,15.0,10.0,15,15,15.0,15.0,15.0,250.0,10.0,2.0,15.0
20030NCS8,15.0,2.0,250.0,15.0,2.0,250.0,246.0,15,250,15.0,250.0,15.0,15.0,250.0,5.0,250,250.0,5,250.0,15.0,15.0,250,2,15.0,15.0,250.0,2.0,5.0,15.0,15.0
23331ABN8,15.0,15.0,5.0,15.0,15.0,15.0,15.0,20,4,10.0,15.0,15.0,15.0,20.0,15.0,15,15.0,5,15.0,15.0,15.0,15,15,15.0,15.0,4.0,15.0,5.0,15.0,20.0
49326EEH2,5.0,15.0,15.0,15.0,1.0,15.0,1.0,5,5,1.0,5.0,15.0,5.0,10.0,5.0,5,15.0,15,15.0,15.0,15.0,250,15,5.0,15.0,5.0,5.0,15.0,5.0,15.0
665859AP9,15.0,2.0,15.0,15.0,5.0,15.0,10.0,5,5,5.0,15.0,5.0,5.0,5.0,5.0,15,15.0,15,15.0,15.0,15.0,15,15,15.0,15.0,5.0,2.0,15.0,5.0,50.0
256677AD7,15.0,15.0,15.0,15.0,5.0,2.0,20.0,2,20,15.0,15.0,15.0,15.0,15.0,5.0,15,15.0,2,2.0,10.0,15.0,15,15,15.0,15.0,20.0,5.0,2.0,2.0,15.0
126408HD8,15.0,15.0,5.0,15.0,15.0,250.0,5.0,15,10,15.0,15.0,15.0,10.0,10.0,15.0,15,10.0,250,15.0,15.0,15.0,15,15,15.0,15.0,10.0,15.0,250.0,5.0,15.0
863667AH4,15.0,15.0,15.0,5.0,75.0,10.0,10.0,15,10,15.0,15.0,15.0,15.0,10.0,15.0,15,15.0,15,15.0,15.0,10.0,15,15,75.0,15.0,10.0,15.0,15.0,15.0,15.0
594918BJ2,15.0,250.0,2.0,5.0,2.0,2.0,15.0,2,5,2.0,2.0,2.0,5.0,15.0,15.0,250,15.0,250,2.0,15.0,2.0,2,15,2.0,15.0,5.0,2.0,250.0,2.0,15.0
