,week 1,week 2,week 3,week 4,week 5,week 6,week 7,week 8,week 9,week 10,week 11,week 12,week 13,week 14,week 15,week 16,week 17,week 18,week 19,week 20,week 21,week 22,week 23,week 24,week 25,week 26,week 27,week 28,week 29,week 30
24422EUR8,1.0,7.0,797.0,250.0,50.0,50.0,1000.0,50,1000,250.0,475.0,50.0,250.0,1.0,250.0,250,707.0,250,50.0,250.0,250.0,250,50,39.0,250.0,1000.0,50.0,250.0,50.0,1.0
313747AU1,200.0,200.0,48.0,200.0,200.0,150.0,100.0,200,200,200.0,75.0,150.0,200.0,2200.0,150.0,200,150.0,150,150.0,150.0,200.0,150,150,150.0,200.0,200.0,150.0,150.0,3732.0,150.0
949746RE3,111.0,200.0,200.0,2000.0,59.0,155.0,150.0,250,2000,130.0,105.0,130.0,200.0,200.0,250.0,150,150.0,200,150.0,148.0,150.0,155,148,88.0,155.0,2000.0,112.0,200.0,115.0,115.0
316773CP3,100.0,150.0,150.0,250.0,11.0,165.0,250.0,8,2,150.0,200.0,155.0,150.0,9.0,200.0,8,150.0,200,155.0,140.0,23.0,250,200,300.0,250.0,2.0,50.0,200.0,250.0,150.0
06051GFB0,300.0,250.0,250.0,115.0,225.0,115.0,250.0,255,155,130.0,1125.0,1000.0,250.0,155.0,250.0,300,250.0,250,130.0,250.0,157.0,250,300,120.0,250.0,155.0,250.0,250.0,154.0,401.0
693475AV7,100.0,250.0,54.0,250.0,2.0,250.0,200.0,250,150,25.0,150.0,250.0,250.0,200.0,250.0,250,200.0,200,250.0,250.0,250.0,250,1000,250.0,250.0,150.0,250.0,200.0,150.0,19.0
95000U2C6,200.0,35.0,122.0,100.0,250.0,250.0,200.0,250,250,231.0,225.0,231.0,100.0,20.0,250.0,250,300.0,231,231.0,850.0,250.0,165,250,136.0,770.0,250.0,239.0,231.0,350.0,250.0
35137LAG0,250.0,250.0,300.0,250.0,250.0,200.0,50.0,50,300,250.0,300.0,250.0,200.0,200.0,200.0,300,250.0,250,250.0,250.0,250.0,200,250,200.0,250.0,300.0,50.0,250.0,300.0,250.0
316773CX6,200.0,350.0,50.0,250.0,875.0,50.0,300.0,250,250,25.0,250.0,178.0,300.0,200.0,1233.0,350,350.0,250,300.0,1000.0,250.0,255,350,1284.0,250.0,250.0,1510.0,250.0,350.0,350.0
14040HCA1,15.0,15.0,15.0,300.0,66.0,50.0,200.0,300,15,155.0,300.0,300.0,200.0,15.0,200.0,300,15.0,300,200.0,755.0,300.0,250,250,200.0,250.0,15.0,50.0,300.0,15.0,15.0
02209SAS2,150.0,250.0,250.0,150.0,200.0,200.0,250.0,200,250,15.0,250.0,169.0,150.0,30.0,150.0,150,250.0,200,172.0,886.0,150.0,5,5,230.0,5.0,250.0,255.0,200.0,200.0,500.0
46625HJT8,300.0,350.0,89.0,246.0,223.0,145.0,200.0,250,250,9.0,350.0,225.0,1000.0,211.0,1000.0,250,165.0,250,250.0,257.0,145.0,250,250,250.0,250.0,250.0,300.0,250.0,2000.0,708.0
10112RAW4,150.0,2.0,200.0,6.0,200.0,220.0,200.0,150,200,150.0,200.0,200.0,200.0,2.0,200.0,50,100.0,90,200.0,150.0,150.0,200,150,200.0,150.0,200.0,200.0,90.0,200.0,200.0
501044CY5,150.0,200.0,145.0,870.0,200.0,1000.0,145.0,200,845,20.0,150.0,150.0,498.0,35.0,200.0,150,200.0,1000,250.0,150.0,200.0,100,200,24.0,150.0,845.0,150.0,1000.0,150.0,200.0
494550BS4,390.0,36.0,200.0,150.0,3466.0,5.0,250.0,250,200,200.0,500.0,200.0,200.0,250.0,150.0,200,200.0,2,500.0,200.0,6.0,150,200,250.0,200.0,200.0,500.0,2.0,2.0,500.0
828807CR6,100.0,200.0,250.0,150.0,62.0,250.0,250.0,150,250,200.0,250.0,150.0,250.0,118.0,200.0,250,150.0,19,250.0,250.0,16.0,200,200,150.0,150.0,250.0,50.0,19.0,200.0,200.0
808513AY1,100.0,100.0,250.0,150.0,1000.0,200.0,100.0,250,200,150.0,250.0,200.0,150.0,14.0,150.0,200,150.0,200,150.0,200.0,45.0,150,150,250.0,150.0,200.0,250.0,200.0,23.0,23.0
06406HCS6,150.0,107.0,54.0,200.0,150.0,200.0,122.0,150,165,2415.0,2.0,2415.0,150.0,155.0,150.0,200,150.0,200,1.0,155.0,250.0,250,200,85.0,150.0,165.0,150.0,200.0,22.0,155.0
91159HHV5,250.0,300.0,84.0,250.0,334.0,50.0,200.0,300,250,250.0,14.0,102.0,300.0,169.0,200.0,250,300.0,200,250.0,155.0,250.0,250,250,300.0,255.0,250.0,334.0,200.0,250.0,611.0
594918BX1,100.0,250.0,250.0,300.0,250.0,80.0,200.0,250,300,200.0,250.0,250.0,350.0,250.0,250.0,250,300.0,250,73.0,110.0,250.0,240,200,250.0,250.0,300.0,250.0,250.0,2.0,1000.0
037833CG3,141.0,250.0,300.0,255.0,111.0,350.0,200.0,250,124,200.0,350.0,250.0,18.0,46.0,250.0,250,250.0,250,250.0,155.0,250.0,155,200,175.0,250.0,124.0,250.0,250.0,281.0,1000.0
459200HU8,250.0,200.0,250.0,250.0,300.0,200.0,200.0,350,300,2885.0,350.0,350.0,250.0,100.0,200.0,300,350.0,350,250.0,2156.0,250.0,1000,350,200.0,250.0,300.0,250.0,350.0,1985.0,250.0
88579YBB6,150.0,64.0,250.0,1000.0,150.0,50.0,250.0,150,1000,250.0,150.0,250.0,150.0,1000.0,200.0,200,150.0,150,150.0,1000.0,200.0,1000,1000,150.0,250.0,1000.0,150.0,150.0,1000.0,1000.0
91324PDM1,200.0,200.0,200.0,200.0,150.0,250.0,250.0,250,150,250.0,200.0,150.0,250.0,1919.0,200.0,250,200.0,250,250.0,250.0,250.0,250,250,200.0,200.0,150.0,250.0,250.0,1919.0,225.0
437076BC5,250.0,250.0,200.0,200.0,250.0,200.0,200.0,250,250,200.0,200.0,3500.0,200.0,190.0,250.0,200,1000.0,250,250.0,150.0,200.0,150,584,200.0,250.0,250.0,250.0,250.0,150.0,150.0
29379VBB8,200.0,50.0,250.0,200.0,21.0,250.0,100.0,100,150,18.0,200.0,50.0,250.0,250.0,250.0,100,250.0,200,50.0,100.0,250.0,200,150,250.0,500.0,150.0,100.0,200.0,200.0,250.0
38141GXE9,250.0,300.0,26.0,300.0,155.0,250.0,200.0,350,300,150.0,100.0,500.0,54.0,400.0,250.0,250,300.0,250,475.0,255.0,300.0,250,255,250.0,200.0,300.0,295.0,250.0,600.0,5000.0
025816CC1,300.0,261.0,78.0,145.0,200.0,66.0,200.0,769,1000,34.0,250.0,400.0,108.0,160.0,300.0,108,78.0,300,1000.0,300.0,250.0,4300,200,28.0,5000.0,1000.0,269.0,300.0,157.0,157.0
02079KAB3,150.0,150.0,200.0,200.0,150.0,250.0,100.0,200,200,1000.0,150.0,1000.0,150.0,200.0,150.0,150,150.0,32,1000.0,150.0,200.0,250,250,150.0,150.0,200.0,200.0,32.0,200.0,150.0
452308AT6,90.0,55.0,200.0,41.0,200.0,150.0,250.0,150,41,200.0,150.0,200.0,150.0,5.0,150.0,150,150.0,200,150.0,200.0,200.0,200,100,17.0,200.0,41.0,40.0,200.0,5.0,5.0
713448CM8,300.0,200.0,200.0,300.0,250.0,250.0,250.0,300,250,200.0,300.0,250.0,250.0,200.0,200.0,250,1000.0,250,250.0,2.0,100.0,2,250,300.0,2.0,250.0,250.0,250.0,250.0,155.0
907818FA1,100.0,100.0,250.0,150.0,150.0,250.0,100.0,250,150,250.0,150.0,250.0,200.0,1000.0,250.0,50,150.0,150,200.0,250.0,200.0,250,200,200.0,200.0,150.0,50.0,150.0,200.0,200.0
38141GVM3,300.0,200.0,250.0,225.0,250.0,350.0,250.0,200,250,250.0,165.0,255.0,250.0,350.0,300.0,250,165.0,250,300.0,255.0,115.0,255,200,67.0,35.0,250.0,130.0,250.0,945.0,990.0
17275RAN2,250.0,500.0,200.0,200.0,16.0,250.0,213.0,16,150,250.0,30.0,150.0,250.0,200.0,250.0,200,250.0,150,250.0,250.0,250.0,250,250,200.0,150.0,150.0,250.0,150.0,500.0,500.0
96950FAM6,100.0,100.0,150.0,250.0,250.0,250.0,250.0,250,250,250.0,200.0,200.0,250.0,200.0,100.0,50,200.0,250,250.0,250.0,250.0,200,250,200.0,200.0,250.0,100.0,250.0,200.0,60.0
24422EUX5,150.0,150.0,150.0,150.0,250.0,250.0,100.0,250,150,200.0,250.0,150.0,150.0,150.0,250.0,250,100.0,150,150.0,250.0,200.0,200,200,250.0,200.0,150.0,250.0,150.0,95.0,1.0
58933YAU9,200.0,75.0,200.0,250.0,200.0,50.0,215.0,200,250,250.0,150.0,200.0,100.0,200.0,150.0,150,200.0,250,250.0,200.0,250.0,250,100,200.0,250.0,250.0,250.0,250.0,200.0,150.0
19416QEG1,100.0,150.0,250.0,100.0,250.0,150.0,150.0,250,200,200.0,250.0,200.0,200.0,200.0,250.0,200,200.0,200,150.0,200.0,200.0,200,250,200.0,200.0,200.0,250.0,200.0,200.0,150.0
571748BF8,150.0,200.0,150.0,150.0,34.0,150.0,250.0,2,250,250.0,250.0,200.0,2.0,250.0,156.0,2,150.0,1000,250.0,250.0,1000.0,250,200,18.0,250.0,250.0,50.0,1000.0,150.0,4.0
717081ES8,150.0,250.0,100.0,150.0,150.0,250.0,250.0,200,250,250.0,200.0,150.0,150.0,5.0,150.0,150,250.0,150,250.0,2.0,250.0,2,2,22.0,2.0,250.0,200.0,150.0,100.0,100.0
09247XAL5,150.0,450.0,120.0,165.0,250.0,17.0,100.0,33,200,217.0,155.0,217.0,150.0,194.0,234.0,40,250.0,217,217.0,71.0,155.0,235,250,155.0,303.0,200.0,250.0,217.0,10.0,125.0
06051GFF1,200.0,25.0,250.0,47.0,250.0,6.0,225.0,25,703,125.0,255.0,350.0,350.0,200.0,250.0,20,300.0,41,300.0,979.0,350.0,974,300,292.0,942.0,703.0,17.0,41.0,250.0,29.0
57636QAB0,200.0,150.0,250.0,200.0,250.0,500.0,100.0,250,250,250.0,150.0,150.0,500.0,3300.0,200.0,250,250.0,250,250.0,100.0,500.0,250,250,77.0,200.0,250.0,250.0,250.0,250.0,150.0
92936UAA7,236.0,100.0,200.0,95.0,150.0,200.0,80.0,85,150,75.0,35.0,200.0,150.0,10.0,85.0,450,200.0,200,200.0,200.0,200.0,75,150,150.0,200.0,150.0,290.0,200.0,135.0,10.0
375558AW3,100.0,200.0,250.0,1000.0,200.0,670.0,200.0,250,630,200.0,250.0,100.0,250.0,250.0,200.0,250,350.0,100,570.0,250.0,100.0,300,250,250.0,250.0,630.0,50.0,100.0,2000.0,350.0
12189LAR2,100.0,15.0,50.0,200.0,150.0,200.0,50.0,200,50,200.0,200.0,10.0,200.0,100.0,200.0,200,100.0,10,10.0,150.0,10.0,150,200,39.0,50.0,50.0,150.0,10.0,40.0,145.0
86787EBC0,300.0,200.0,250.0,200.0,300.0,248.0,250.0,248,1000,498.0,250.0,250.0,248.0,228.0,250.0,248,250.0,300,200.0,1498.0,250.0,1498,250,200.0,300.0,1000.0,300.0,300.0,47.0,228.0
59156RBH0,150.0,200.0,250.0,200.0,1500.0,250.0,200.0,200,200,250.0,200.0,200.0,1000.0,200.0,50.0,1000,250.0,250,250.0,67.0,247.0,230,67,88.0,150.0,200.0,50.0,250.0,250.0,250.0
26441CAN5,127.0,250.0,49.0,165.0,200.0,513.0,250.0,250,157,8.0,200.0,255.0,7.0,250.0,200.0,5,200.0,200,231.0,256.0,250.0,250,100,200.0,250.0,157.0,5.0,200.0,150.0,250.0
20030NCR0,350.0,300.0,250.0,250.0,100.0,1000.0,200.0,350,250,250.0,350.0,250.0,1000.0,54.0,250.0,50,350.0,250,1000.0,250.0,250.0,250,250,300.0,350.0,250.0,250.0,250.0,250.0,5.0
931142DP5,300.0,345.0,250.0,140.0,1500.0,300.0,250.0,250,250,203.0,250.0,1000.0,250.0,250.0,250.0,350,250.0,350,250.0,250.0,250.0,500,200,350.0,140.0,250.0,1000.0,350.0,250.0,250.0
14040HBF1,100.0,200.0,200.0,250.0,500.0,200.0,250.0,500,150,250.0,250.0,150.0,80.0,9.0,200.0,500,3.0,200,250.0,250.0,200.0,250,250,250.0,150.0,150.0,500.0,200.0,150.0,150.0
61746BDQ6,250.0,350.0,100.0,1000.0,250.0,250.0,250.0,250,252,55.0,250.0,250.0,250.0,250.0,300.0,250,165.0,350,250.0,200.0,300.0,255,200,350.0,200.0,252.0,834.0,350.0,250.0,250.0
693475AP0,100.0,200.0,150.0,18.0,137.0,250.0,100.0,150,200,250.0,1000.0,200.0,250.0,16.0,200.0,250,200.0,250,250.0,250.0,250.0,250,200,150.0,250.0,200.0,200.0,250.0,150.0,200.0
28370TAG4,200.0,150.0,200.0,150.0,51.0,250.0,100.0,200,150,200.0,150.0,200.0,250.0,7.0,200.0,200,200.0,27,250.0,150.0,250.0,150,200,200.0,200.0,150.0,250.0,27.0,100.0,200.0
718172CH0,250.0,100.0,150.0,200.0,250.0,200.0,250.0,150,250,150.0,200.0,200.0,150.0,250.0,150.0,150,250.0,200,250.0,200.0,200.0,200,250,250.0,150.0,250.0,250.0,200.0,250.0,3.0
037833AS9,350.0,325.0,70.0,200.0,80.0,255.0,200.0,250,155,225.0,100.0,255.0,250.0,200.0,350.0,250,300.0,350,300.0,255.0,250.0,300,250,115.0,300.0,155.0,250.0,350.0,250.0,250.0
037833CU2,300.0,250.0,300.0,250.0,78.0,100.0,200.0,100,300,12789.0,300.0,12850.0,100.0,1000.0,250.0,100,250.0,350,300.0,250.0,100.0,300,200,100.0,1000.0,300.0,52.0,350.0,300.0,1000.0
458140BD1,100.0,300.0,200.0,200.0,250.0,250.0,250.0,250,235,250.0,5.0,565.0,250.0,155.0,250.0,200,200.0,250,250.0,250.0,250.0,250,200,250.0,300.0,235.0,300.0,250.0,155.0,300.0
46625HJX9,252.0,200.0,111.0,105.0,153.0,225.0,200.0,200,250,42.0,2.0,300.0,250.0,200.0,300.0,250,250.0,250,300.0,500.0,442.0,250,250,250.0,250.0,250.0,145.0,250.0,218.0,250.0
459200JY8,350.0,250.0,300.0,200.0,300.0,250.0,100.0,300,250,200.0,250.0,250.0,500.0,300.0,200.0,1000,300.0,300,200.0,250.0,250.0,250,250,200.0,250.0,250.0,250.0,300.0,300.0,300.0
00440EAR8,9.0,100.0,200.0,150.0,20.0,150.0,240.0,200,150,200.0,200.0,1000.0,200.0,200.0,150.0,150,200.0,30,150.0,500.0,11.0,150,150,150.0,200.0,150.0,1000.0,30.0,150.0,200.0
717081DM2,250.0,150.0,150.0,100.0,250.0,250.0,150.0,990,250,93.0,200.0,10.0,3360.0,200.0,2000.0,200,150.0,250,250.0,250.0,29.0,250,250,250.0,100.0,250.0,200.0,250.0,100.0,1000.0
863667AF8,200.0,150.0,150.0,200.0,139.0,150.0,50.0,150,200,250.0,250.0,200.0,150.0,100.0,200.0,150,150.0,150,250.0,250.0,400.0,150,150,139.0,150.0,200.0,250.0,150.0,155.0,100.0
149123CC3,155.0,49.0,103.0,250.0,124.0,250.0,141.0,50,250,36.0,115.0,250.0,250.0,155.0,200.0,9,85.0,200,200.0,155.0,150.0,155,250,200.0,100.0,250.0,76.0,200.0,200.0,6.0
06406HCV9,150.0,150.0,200.0,200.0,33.0,100.0,200.0,250,200,150.0,200.0,150.0,100.0,1000.0,150.0,250,150.0,200,200.0,250.0,150.0,250,250,5000.0,150.0,200.0,150.0,200.0,500.0,4.0
14913Q2V0,100.0,800.0,150.0,200.0,150.0,250.0,100.0,200,150,250.0,150.0,150.0,150.0,146.0,150.0,150,30.0,200,250.0,250.0,250.0,250,150,150.0,200.0,150.0,50.0,200.0,200.0,1490.0
22160KAL9,150.0,200.0,150.0,250.0,200.0,250.0,200.0,250,250,8.0,25.0,1000.0,200.0,70.0,250.0,200,159.0,200,200.0,667.0,150.0,200,50,200.0,150.0,250.0,50.0,200.0,200.0,8.0
747525AT0,150.0,200.0,250.0,250.0,126.0,255.0,100.0,256,250,250.0,200.0,175.0,1000.0,155.0,200.0,200,250.0,200,200.0,250.0,150.0,652,25,200.0,200.0,250.0,121.0,200.0,151.0,150.0
031162BV1,200.0,200.0,75.0,255.0,250.0,200.0,250.0,360,250,155.0,250.0,155.0,200.0,173.0,520.0,250,47.0,300,250.0,250.0,250.0,250,250,250.0,300.0,250.0,300.0,300.0,100.0,100.0
341081FK8,150.0,150.0,150.0,3.0,7.0,200.0,100.0,250,200,250.0,200.0,200.0,150.0,3.0,150.0,200,200.0,250,250.0,2000.0,250.0,150,150,26.0,200.0,200.0,150.0,250.0,174.0,4.0
631103AF5,500.0,500.0,200.0,500.0,250.0,200.0,500.0,200,120,500.0,9.0,200.0,200.0,1000.0,250.0,113,200.0,150,200.0,120.0,150.0,120,150,23.0,500.0,120.0,250.0,150.0,1000.0,1000.0
824348AV8,100.0,150.0,200.0,200.0,250.0,150.0,150.0,200,200,50.0,150.0,200.0,100.0,200.0,150.0,200,150.0,150,150.0,150.0,150.0,200,200,250.0,150.0,200.0,50.0,150.0,100.0,200.0
571748AV4,150.0,150.0,200.0,1000.0,250.0,200.0,100.0,200,150,1000.0,200.0,150.0,150.0,1000.0,150.0,150,200.0,200,250.0,200.0,100.0,1000,150,37.0,1000.0,150.0,150.0,200.0,150.0,150.0
58013MES9,200.0,150.0,150.0,200.0,5.0,200.0,6.0,200,150,150.0,250.0,200.0,200.0,162.0,200.0,200,200.0,200,150.0,250.0,200.0,172,200,250.0,200.0,150.0,150.0,200.0,198.0,205.0
24422ESP5,150.0,200.0,5.0,455.0,200.0,50.0,100.0,250,150,455.0,200.0,455.0,100.0,150.0,455.0,250,5.0,455,455.0,455.0,250.0,455,455,200.0,100.0,150.0,50.0,455.0,150.0,200.0
701094AM6,65.0,250.0,250.0,150.0,150.0,150.0,155.0,150,155,3144.0,2725.0,65.0,150.0,250.0,150.0,200,250.0,115,115.0,250.0,200.0,250,250,150.0,150.0,155.0,200.0,115.0,250.0,90.0
00287YCV9,150.0,200.0,250.0,150.0,200.0,250.0,250.0,250,250,200.0,200.0,200.0,250.0,150.0,250.0,250,250.0,250,250.0,250.0,250.0,250,250,200.0,200.0,250.0,200.0,250.0,100.0,100.0
744573AN6,150.0,250.0,200.0,150.0,200.0,200.0,200.0,200,150,200.0,200.0,150.0,250.0,150.0,150.0,200,150.0,200,200.0,200.0,150.0,150,150,250.0,150.0,150.0,200.0,200.0,200.0,250.0
172967HT1,100.0,200.0,250.0,150.0,3.0,50.0,200.0,50,200,250.0,200.0,200.0,250.0,150.0,200.0,150,200.0,250,150.0,250.0,150.0,200,250,3.0,150.0,200.0,50.0,250.0,200.0,200.0
24422ETT6,200.0,150.0,25.0,150.0,120.0,250.0,250.0,200,145,250.0,2555.0,150.0,250.0,200.0,250.0,19,15.0,150,200.0,250.0,150.0,200,200,120.0,200.0,145.0,250.0,150.0,1000.0,25.0
969457BW9,3.0,200.0,250.0,300.0,200.0,50.0,100.0,250,300,200.0,200.0,1000.0,250.0,200.0,200.0,200,200.0,97,250.0,250.0,250.0,50,250,300.0,300.0,300.0,250.0,97.0,250.0,4.0
87612EBD7,3.0,12.0,200.0,100.0,2000.0,6.0,250.0,100,250,200.0,200.0,200.0,200.0,250.0,100.0,100,200.0,150,250.0,100.0,6.0,200,200,38.0,100.0,250.0,200.0,150.0,200.0,200.0
337738AS7,250.0,300.0,28.0,350.0,250.0,300.0,350.0,350,28,250.0,300.0,1000.0,1000.0,3.0,250.0,250,3.0,250,200.0,400.0,300.0,250,300,250.0,150.0,28.0,250.0,250.0,3.0,3.0
38141EC23,250.0,119.0,645.0,350.0,250.0,91.0,350.0,220,1205,195.0,200.0,255.0,250.0,39.0,350.0,250,392.0,300,100.0,400.0,300.0,250,200,250.0,250.0,1205.0,105.0,300.0,178.0,4.0
68389XAU9,350.0,250.0,209.0,124.0,250.0,8.0,1000.0,250,250,250.0,100.0,250.0,39.0,144.0,300.0,250,250.0,350,250.0,300.0,9.0,126,1000,250.0,350.0,250.0,250.0,350.0,1000.0,3.0
931142EL3,200.0,200.0,250.0,150.0,1500.0,440.0,5.0,250,1000,170.0,200.0,250.0,250.0,150.0,350.0,250,2.0,200,1000.0,1000.0,250.0,5,250,40.0,2000.0,1000.0,50.0,200.0,200.0,150.0
524901AT2,50.0,50.0,50.0,45.0,200.0,11.0,50.0,200,17,20.0,350.0,500.0,500.0,50.0,300.0,85,50.0,26,500.0,10.0,26.0,45,20,30.0,45.0,17.0,200.0,26.0,20.0,500.0
91159HHX1,300.0,200.0,239.0,200.0,250.0,50.0,250.0,300,300,239.0,350.0,298.0,200.0,10000.0,300.0,250,139.0,99,298.0,460.0,250.0,250,250,300.0,300.0,300.0,200.0,99.0,300.0,200.0
025816CG2,400.0,250.0,250.0,255.0,255.0,130.0,250.0,250,179,250.0,250.0,300.0,1000.0,250.0,200.0,250,250.0,300,350.0,2349.0,31.0,219,99,250.0,250.0,179.0,250.0,300.0,28.0,250.0
278642AL7,200.0,100.0,250.0,250.0,230.0,197.0,100.0,218,200,72.0,250.0,879.0,250.0,349.0,150.0,250,150.0,250,250.0,250.0,250.0,200,250,61.0,250.0,200.0,230.0,250.0,200.0,5.0
05531FBH5,250.0,250.0,250.0,200.0,25.0,150.0,200.0,150,250,250.0,200.0,250.0,250.0,250.0,150.0,150,1000.0,250,250.0,250.0,150.0,100,30,250.0,150.0,250.0,250.0,250.0,250.0,200.0
172967HV6,80.0,329.0,60.0,200.0,125.0,165.0,150.0,150,250,45.0,255.0,200.0,200.0,95.0,150.0,250,60.0,250,250.0,250.0,150.0,250,150,200.0,150.0,250.0,255.0,250.0,250.0,150.0
446150AQ7,20.0,150.0,150.0,305.0,250.0,150.0,1000.0,150,1000,250.0,100.0,250.0,200.0,500.0,200.0,150,200.0,500,250.0,150.0,200.0,250,250,250.0,150.0,1000.0,150.0,500.0,150.0,250.0
126650CF5,100.0,100.0,250.0,104.0,250.0,148.0,155.0,250,155,100.0,1000.0,200.0,148.0,100.0,200.0,148,150.0,200,250.0,250.0,150.0,150,200,1000.0,150.0,155.0,250.0,200.0,17.0,100.0
91324PDR0,200.0,150.0,200.0,200.0,200.0,250.0,100.0,150,200,150.0,250.0,150.0,150.0,150.0,150.0,150,200.0,150,1170.0,2.0,250.0,2,2,200.0,150.0,200.0,250.0,150.0,11.0,250.0
902494AX1,300.0,250.0,250.0,200.0,200.0,250.0,200.0,250,300,200.0,200.0,250.0,200.0,300.0,300.0,300,300.0,300,300.0,100.0,250.0,200,200,4.0,250.0,300.0,50.0,300.0,250.0,250.0
124857AM5,150.0,200.0,50.0,200.0,150.0,150.0,100.0,200,150,150.0,851.0,200.0,150.0,438.0,200.0,50,150.0,200,150.0,150.0,150.0,150,200,150.0,200.0,150.0,50.0,200.0,482.0,1000.0
94973VBJ5,250.0,100.0,200.0,103.0,125.0,1000.0,222.0,250,252,125.0,3000.0,200.0,201.0,250.0,250.0,250,200.0,150,250.0,103.0,250.0,103,200,100.0,150.0,252.0,250.0,150.0,250.0,200.0
579780AM9,200.0,150.0,200.0,250.0,50.0,20.0,150.0,157,125,200.0,500.0,200.0,250.0,150.0,1000.0,250,150.0,200,200.0,250.0,150.0,150,150,500.0,250.0,125.0,30.0,200.0,34.0,38.0
126650DE7,250.0,250.0,150.0,250.0,250.0,50.0,250.0,250,150,200.0,250.0,250.0,250.0,200.0,250.0,250,150.0,200,250.0,250.0,250.0,200,250,4.0,150.0,150.0,250.0,200.0,250.0,100.0
760759AU4,150.0,200.0,146.0,200.0,40.0,150.0,157.0,200,153,250.0,200.0,50.0,200.0,250.0,200.0,150,150.0,50,250.0,250.0,100.0,250,4,150.0,200.0,153.0,50.0,50.0,150.0,225.0
438516BW5,200.0,100.0,250.0,200.0,100.0,10.0,150.0,1000,250,63.0,200.0,250.0,35.0,84.0,250.0,1000,150.0,200,131.0,63.0,500.0,63,63,950.0,150.0,250.0,250.0,200.0,200.0,7.0
023135AZ9,125.0,300.0,11.0,256.0,250.0,71.0,200.0,250,250,176.0,200.0,300.0,125.0,350.0,350.0,300,50.0,81,300.0,256.0,37.0,300,200,200.0,200.0,250.0,250.0,81.0,300.0,300.0
06051GFH7,250.0,250.0,76.0,255.0,3.0,165.0,250.0,10,172,248.0,100.0,250.0,250.0,125.0,250.0,250,350.0,240,250.0,250.0,250.0,250,300,300.0,350.0,172.0,50.0,240.0,155.0,250.0
494550BV7,150.0,150.0,200.0,150.0,6284.0,250.0,250.0,150,7,250.0,21.0,150.0,150.0,250.0,250.0,250,200.0,4,250.0,150.0,250.0,200,150,100.0,150.0,7.0,250.0,4.0,100.0,250.0
12189LAT8,200.0,2.0,250.0,200.0,150.0,250.0,250.0,200,150,50.0,300.0,200.0,200.0,150.0,200.0,50,250.0,150,200.0,300.0,250.0,200,300,45.0,50.0,150.0,150.0,150.0,200.0,200.0
50540RAT9,150.0,250.0,200.0,200.0,125.0,50.0,170.0,1399,250,200.0,5000.0,150.0,2250.0,250.0,250.0,50,200.0,200,200.0,200.0,200.0,2250,200,200.0,200.0,250.0,150.0,200.0,100.0,250.0
94974BGA2,200.0,250.0,163.0,5000.0,176.0,1830.0,200.0,250,250,250.0,250.0,350.0,250.0,1.0,250.0,250,250.0,250,255.0,1000.0,250.0,350,65,250.0,250.0,250.0,250.0,250.0,105.0,300.0
91159HHK9,200.0,200.0,35.0,200.0,3500.0,250.0,2000.0,2000,250,255.0,200.0,255.0,250.0,200.0,2000.0,250,15.0,150,61.0,151.0,250.0,250,1000,150.0,243.0,250.0,848.0,150.0,155.0,2000.0
06406HCX5,1.0,1.0,250.0,30.0,888.0,150.0,100.0,300,1000,35.0,200.0,200.0,150.0,1.0,150.0,50,227.0,6000,1480.0,1000.0,250.0,250,35,200.0,200.0,1000.0,891.0,6000.0,150.0,1.0
828807DG9,150.0,250.0,15.0,100.0,185.0,250.0,242.0,535,598,200.0,200.0,1968.0,250.0,159.0,1548.0,250,150.0,250,250.0,200.0,200.0,100,250,250.0,150.0,598.0,1702.0,250.0,200.0,250.0
30034WAA4,200.0,150.0,200.0,250.0,200.0,250.0,200.0,200,150,200.0,200.0,250.0,150.0,200.0,200.0,200,150.0,250,250.0,150.0,200.0,150,200,200.0,200.0,150.0,50.0,250.0,160.0,150.0
828807CS4,100.0,625.0,150.0,250.0,220.0,250.0,200.0,200,250,250.0,39.0,150.0,53.0,5.0,29.0,250,200.0,250,250.0,250.0,250.0,250,250,150.0,250.0,250.0,39.0,250.0,200.0,200.0
70450YAC7,250.0,200.0,250.0,200.0,1500.0,50.0,157.0,25,88,250.0,25.0,250.0,50.0,500.0,200.0,16,135.0,49,358.0,1000.0,358.0,253,250,300.0,135.0,88.0,8.0,49.0,200.0,200.0
03076CAG1,150.0,100.0,50.0,1000.0,150.0,50.0,50.0,150,150,1000.0,150.0,1000.0,100.0,88.0,150.0,50,200.0,366,500.0,150.0,366.0,200,200,150.0,200.0,150.0,150.0,366.0,200.0,88.0
23331ABM0,200.0,150.0,100.0,200.0,200.0,100.0,150.0,150,200,200.0,200.0,500.0,90.0,1964.0,150.0,150,200.0,250,500.0,200.0,150.0,65,200,200.0,27.0,200.0,50.0,250.0,509.0,1509.0
61761JVL0,250.0,200.0,250.0,124.0,250.0,250.0,250.0,61,148,250.0,350.0,135.0,200.0,30.0,19.0,250,250.0,250,250.0,1000.0,250.0,250,300,20.0,100.0,148.0,500.0,250.0,300.0,300.0
06406RAL1,25.0,25.0,250.0,150.0,5.0,250.0,200.0,250,250,250.0,250.0,383.0,54.0,200.0,150.0,150,200.0,250,250.0,1222.0,250.0,200,250,250.0,183.0,250.0,925.0,250.0,200.0,200.0
